Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tiền Giang,Bác sĩ,528,613,610,664,691,744,757,774,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bến Tre,Bác sĩ,461,512,654,676,805,836,918,970,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Trà Vinh,Bác sĩ,322,344,384,373,399,408,448,514,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Vĩnh Long,Bác sĩ,364,384,404,395,421,433,471,491,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng Tháp,Bác sĩ,578,619,713,629,673,708,762,780,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,An Giang,Bác sĩ,748,797,789,830,825,824,842,916,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Kiên Giang,Bác sĩ,463,528,746,637,717,662,742,851,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cần Thơ,Bác sĩ,672,770,612,535,581,526,543,613,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hậu Giang,Bác sĩ,..,..,273,312,258,276,293,311,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Sóc Trăng,Bác sĩ,365,396,398,400,461,462,478,505,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bạc Liêu,Bác sĩ,373,365,413,392,342,387,425,346,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cà Mau,Bác sĩ,404,442,531,550,524,576,629,649,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,TỔNG SỐ,Y sĩ,48439,46766,47334,47847,47129,47168,48191,50203,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Hồng,Y sĩ,9339,9152,8987,8846,8684,8440,8391,8982,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Nội,Y sĩ,645,639,569,622,629,617,2089,2416,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Tây,Y sĩ,1749,1645,1636,1657,1657,1578,..,..,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Vĩnh Phúc,Y sĩ,666,656,705,684,695,721,707,748,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Ninh,Y sĩ,661,686,687,681,675,665,742,760,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Ninh,Y sĩ,591,553,526,530,543,532,532,535,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hải Dương,Y sĩ,956,933,950,946,867,842,852,859,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hải Phòng,Y sĩ,839,849,816,818,780,780,711,726,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hưng Yên,Y sĩ,646,612,585,544,591,516,528,528,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thái Bình,Y sĩ,838,885,882,760,760,709,754,827,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Nam,Y sĩ,429,396,398,423,392,372,382,396,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Nam Định,Y sĩ,667,672,665,615,593,592,561,647,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Ninh Bình,Y sĩ,652,626,568,566,502,516,533,540,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Trung du và miền núi phía Bắc,Y sĩ,10469,10301,10131,10204,10125,10253,10386,10770,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Giang,Y sĩ,804,853,819,829,807,919,899,1082,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cao Bằng,Y sĩ,624,534,629,601,581,635,675,683,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Kạn,Y sĩ,320,310,319,295,283,281,320,322,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tuyên Quang,Y sĩ,705,686,664,649,625,591,499,561,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lào Cai,Y sĩ,483,456,406,499,522,585,606,636,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Yên Bái,Y sĩ,726,734,794,799,790,782,742,758,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thái Nguyên,Y sĩ,748,632,614,585,612,528,492,499,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lạng Sơn,Y sĩ,768,786,660,701,715,672,717,731,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Giang,Y sĩ,1291,1214,1267,1280,1162,1131,1154,1140,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Phú Thọ,Y sĩ,1406,1319,1167,1167,1148,1114,1101,1069,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Điện Biên,Y sĩ,..,..,498,475,591,664,746,768,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lai Châu,Y sĩ,728,963,429,496,500,556,653,729,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Sơn La,Y sĩ,843,808,835,825,843,899,907,871,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hoà Bình,Y sĩ,1023,1006,1030,1003,946,896,875,921,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Trung Bộ và Duyên hải miền Trung,Y sĩ,12748,12147,12212,12315,11941,11570,11837,11908,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thanh Hoá,Y sĩ,3361,3127,3158,3176,3123,2978,3039,2966,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Nghệ An,Y sĩ,1673,1578,1539,1540,1410,1254,1287,1371,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Tĩnh,Y sĩ,1216,1193,1193,1322,1161,1225,1164,1196,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Bình,Y sĩ,548,552,539,513,510,431,445,426,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Trị,Y sĩ,362,369,382,399,374,379,437,429,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thừa Thiên Huế,Y sĩ,446,428,442,438,422,404,510,500,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đà Nẵng,Y sĩ,407,330,327,288,301,316,311,311,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Nam,Y sĩ,961,949,955,960,1027,1029,1027,1019,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Ngãi,Y sĩ,711,744,720,709,715,673,793,809,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bình Định,Y sĩ,734,718,651,646,666,678,585,604,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Phú Yên,Y sĩ,451,438,416,417,421,373,437,402,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Khánh Hoà,Y sĩ,635,613,639,634,607,619,566,564,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Ninh Thuận,Y sĩ,423,423,402,401,373,388,406,413,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bình Thuận,Y sĩ,820,685,849,872,831,823,830,898,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tây Nguyên,Y sĩ,2016,2067,2121,2287,2273,2393,2371,2507,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Kon Tum,Y sĩ,217,195,253,295,335,328,333,337,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Gia Lai,Y sĩ,456,489,472,523,509,554,576,572,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đắk Lắk,Y sĩ,804,796,662,745,613,610,622,629,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đắk Nông,Y sĩ,..,..,131,120,176,284,262,297,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lâm Đồng,Y sĩ,539,587,603,604,640,617,578,672,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đông Nam Bộ,Y sĩ,3904,3604,3944,3960,3781,3993,4317,4598,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bình Phước,Y sĩ,366,314,303,313,294,294,390,373,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tây Ninh,Y sĩ,761,661,612,599,581,589,598,638,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bình Dương,Y sĩ,417,389,411,451,472,448,480,527,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng Nai,Y sĩ,713,673,673,693,687,716,803,870,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bà Rịa - Vũng Tàu,Y sĩ,285,274,305,296,296,295,295,354,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,TP.Hồ Chí Minh,Y sĩ,1362,1293,1640,1608,1451,1651,1751,1836,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Cửu Long,Y sĩ,9963,9495,9939,10235,10325,10519,10889,11438,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Long An,Y sĩ,921,893,891,859,867,844,833,795,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tiền Giang,Y sĩ,962,829,850,788,779,788,805,819,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bến Tre,Y sĩ,863,766,768,767,734,719,742,747,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Trà Vinh,Y sĩ,620,522,531,554,544,570,603,620,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Vĩnh Long,Y sĩ,651,626,600,615,593,610,623,619,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng Tháp,Y sĩ,873,830,902,923,980,1013,990,1055,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,An Giang,Y sĩ,1104,1135,1171,1196,1187,1237,1210,1283,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Kiên Giang,Y sĩ,906,949,943,1054,1199,845,1073,1398,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cần Thơ,Y sĩ,976,888,584,583,618,574,605,597,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hậu Giang,Y sĩ,..,..,454,486,500,526,558,551,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Sóc Trăng,Y sĩ,589,590,575,604,511,630,656,589,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bạc Liêu,Y sĩ,602,591,586,601,614,780,719,740,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cà Mau,Y sĩ,896,876,1084,1205,1199,1383,1472,1625,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,TỔNG SỐ,Y tá,37964,39627,41002,43131,46909,51112,54598,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Đồng bằng sông Hồng,Y tá,8920,9017,9520,10038,11265,12136,13222,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Nội,Y tá,1628,1546,1722,1922,2141,2207,3288,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Tây,Y tá,602,639,637,722,722,837,..,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Vĩnh Phúc,Y tá,369,387,468,499,590,808,910,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Ninh,Y tá,338,342,451,463,503,522,565,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Quảng Ninh,Y tá,765,784,859,867,1042,1082,1082,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hải Dương,Y tá,755,753,798,806,1019,1087,1287,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hải Phòng,Y tá,1458,1393,1515,1525,1919,1919,1989,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hưng Yên,Y tá,474,440,458,496,373,572,629,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thái Bình,Y tá,659,778,645,712,712,802,931,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Nam,Y tá,496,504,507,529,558,637,611,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Nam Định,Y tá,1005,1037,1048,1009,1131,1095,1275,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Ninh Bình,Y tá,371,414,412,488,555,568,655,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Trung du và miền núi phía Bắc,Y tá,5632,5717,5967,6236,6986,7782,8184,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hà Giang,Y tá,298,252,246,243,277,369,142,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Cao Bằng,Y tá,375,410,428,440,402,503,536,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Kạn,Y tá,213,230,301,289,317,391,426,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Tuyên Quang,Y tá,223,220,247,278,304,337,342,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lào Cai,Y tá,619,610,557,551,598,705,686,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Yên Bái,Y tá,492,487,505,531,554,538,553,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Thái Nguyên,Y tá,473,646,643,641,843,911,946,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lạng Sơn,Y tá,400,378,345,418,467,474,624,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Bắc Giang,Y tá,542,505,588,619,860,898,1053,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Phú Thọ,Y tá,542,525,536,585,577,664,676,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Điện Biên,Y tá,..,..,270,349,375,411,485,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Lai Châu,Y tá,419,505,317,312,352,384,452,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Sơn La,Y tá,588,606,623,629,713,730,797,,,,,,,,,,,,,,,,
Số nhân lực ngành Y trực thuộc sở Y tế phân theo địa phương,Hoà Bình,Y tá,448,343,361,351,347,467,466,,,,,,,,,,,,,,,,
